Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2020-04-03,54.52090072631836,55.795177659080736,53.62354197540714,55.570465724724194,46268000
2020-04-06,58.94264221191406,59.32701290979929,56.16266645797611,56.513267850486756,53294000
2020-04-07,58.922279357910156,60.83369851021976,58.70973316720613,60.63505710426919,47746000
2020-04-08,60.10270309448242,60.539214843926615,59.00422126942858,59.91498849334528,39502000
2020-04-09,60.16080093383789,60.86200368668178,59.43005335532061,60.78800901556082,43508000
2020-04-13,60.464229583740234,60.610729951707356,58.97631521213278,60.048078669090195,34796000
2020-04-14,63.03017044067383,63.6678090602389,61.426149208825926,61.831377100918964,49408000
2020-04-15,62.69446563720703,63.587853741292676,61.59846549641983,61.857193000997036,33434000
2020-04-16,62.74412536621094,63.51534838440943,61.70871143617545,63.272014649822715,50362000
2020-04-17,63.72640609741211,64.28160487051998,63.129492966991336,63.80586418111476,38980000
2020-04-20,62.900062561035156,63.64446870036649,62.63984226827033,63.11806837981865,33910000
2020-04-21,60.40364456176758,62.287254198245144,60.0743966777643,61.92622232442697,43060000
2020-04-22,62.73120880126953,63.843743060036395,61.677915741488086,61.853714643568125,41848000
2020-04-23,63.38175582885742,64.22597701544811,62.8533740412335,63.14537450281514,31324000
2020-04-24,63.53074264526367,63.584869009749326,62.047890156200104,62.6299058083651,32792000
2020-04-27,63.36040496826172,64.36702043306337,63.018745091229526,64.35957171201206,32012000
2020-04-28,61.264251708984375,63.96476934334331,61.19125348198349,63.958813397277744,59026000
2020-04-29,66.61811065673828,67.53731921132398,65.81659644188422,66.61711799909568,75872000
2020-04-30,66.97467803955078,67.18126451164983,65.67506931502436,65.79376390105523,53378000
2020-05-01,65.58170318603516,67.14400980795767,65.10446979781985,65.9735225578649,41450000
2020-05-04,65.88910675048828,65.93182134473103,64.50855469707568,64.96692010522611,30080000
2020-05-05,67.0963363647461,68.23008020447531,66.4184800167768,66.44132629750841,33030000
2020-05-06,66.90713500976562,68.09004196319698,66.90664246970033,67.62175002419323,24308000
2020-05-07,68.16155242919922,68.41183856226588,67.30292626177416,67.8328008735499,27952000
2020-05-08,68.94668579101562,69.46265563072474,68.30656553930811,68.68646549692158,27738000
2020-05-11,69.68611907958984,70.34510735075402,68.38958697310302,68.44560772016183,28242000
2020-05-12,68.31947326660156,70.26912866499187,68.27130284922856,69.87780938011281,27812000
2020-05-13,67.00794982910156,68.80326603129674,65.9685614229895,68.38453118019004,36252000
2020-05-14,67.34563446044922,67.4096949741675,65.74558408249679,66.29730468858001,32062000
2020-05-15,68.19284057617188,68.25690109642692,66.49495642044602,67.04122125427448,34154000
2020-05-18,68.7266845703125,69.14308552192315,67.25227724099612,67.62472846340052,36448000
2020-05-19,68.20748138427734,69.1269399575353,68.20748138427734,68.87849518877472,25612000
2020-05-20,69.85794067382812,70.04168842343,68.8910618188774,69.00676326589259,33108000
2020-05-21,69.66327667236328,70.29346275219423,69.19895535657272,69.92151164398065,27700000
2020-05-22,70.04169464111328,70.1578962160352,69.11850779560382,69.36085267784398,26188000
2020-05-26,70.36944580078125,71.56030166403293,70.1266083790498,71.37506870075322,41212000
2020-05-27,70.41016387939453,70.60383821218231,69.09168715665855,70.38086911158055,33716000
2020-05-28,70.35504913330078,71.55235349422617,69.3255948606554,69.36830187602924,33844000
2020-05-29,70.96039581298828,71.14165812703393,70.18719129549719,70.3654680591171,36418000
2020-06-01,71.10441589355469,71.40932849735742,70.41811058181692,70.437478772262,24342000
2020-06-02,71.4719009399414,71.4912691316603,70.45932945206445,71.04134512872544,25562000
2020-06-03,71.33086395263672,71.83600546103794,71.00296109058361,71.42621213078971,25124000
2020-06-04,70.12908935546875,71.45898541414964,69.75912357005502,71.03389302934043,29686000
2020-06-05,71.4306869506836,71.76142383132131,69.82219499499713,70.17825601372202,34698000
2020-06-08,71.8388900756836,71.90742134684552,70.63363688396181,70.63363688396181,28084000
2020-06-09,72.3131332397461,72.90111235067747,71.67003511273231,71.77680263219906,28184000
2020-06-10,72.79435729980469,73.21194794835758,72.31860903221238,72.48099571312636,30504000
2020-06-11,69.71492767333984,72.22946607759391,69.62355012018367,71.63379566930075,39826000
2020-06-12,70.17874145507812,71.3616483445136,68.82997739078206,70.9390414138141,38928000
2020-06-15,70.5099868774414,70.75580227390762,68.924341174515,69.06735966381535,30078000
2020-06-16,71.64572143554688,72.25653939969477,70.8104339884386,71.769871859502,34184000
2020-06-17,72.06285858154297,72.50384109038218,71.08256740683144,71.8662062674768,30992000
2020-06-18,71.31000518798828,72.07726138513739,70.86555217884707,71.96552298583306,31638000
2020-06-19,71.09944915771484,71.89798545037623,70.58447197958613,71.70927440074308,63158000
2020-06-22,72.09960174560547,72.14379395313874,70.67683544268125,70.96436516059104,30848000
2020-06-23,72.72283172607422,73.29546635042593,71.77085034289895,72.28731267043554,28596000
2020-06-24,71.11186981201172,73.26960459490877,71.00162418471108,72.57882848449881,35120000
2020-06-25,71.5766830444336,71.6546483512698,70.51743391312633,71.00907227184344,24610000
2020-06-26,67.53285217285156,71.1853547034498,67.14004013783271,71.08305792934624,85354000
2020-06-29,69.2744369506836,69.30572461242006,66.89274042358561,67.44743906783222,36204000
2020-06-30,70.2000961303711,70.45038982710655,68.72767418167281,69.04947711567303,40848000
2020-07-01,71.41329193115234,71.6596073987426,70.01187922203576,70.07544719279852,35504000
2020-07-02,72.73724365234375,73.64354014024406,71.82945438911075,71.85527864461241,37182000
2020-07-06,74.27670288085938,74.81749667361257,73.14245897787399,73.50001272612043,31280000
2020-07-07,73.75428009033203,75.32452806618713,73.67332923943609,73.99363939746495,29164000
2020-07-08,74.29161071777344,74.78224884952299,73.77663352782716,74.20818200334445,24994000
2020-07-09,75.03600311279297,75.61851883856808,73.89853874777877,74.81054859775554,28466000
2020-07-10,76.56306457519531,76.66685414332017,74.31843046195289,74.79566394377397,37126000
2020-07-13,75.05339050292969,78.32062845929656,74.75061476268897,76.9732510304685,36928000
2020-07-14,75.51224517822266,75.62993951455526,73.67085014930329,74.00903571655309,31700000
2020-07-15,75.16761016845703,76.24474228245276,74.39092750376717,75.63888767287392,32214000
2020-07-16,75.38412475585938,75.41839038766379,73.81039112568035,74.49024035607862,30386000
2020-07-17,75.26245880126953,75.65427822729781,74.41178145493603,75.56390091055303,29134000
2020-07-20,77.75391387939453,77.98086118912214,74.66902175040603,75.24805943564259,31146000
2020-07-21,77.39138793945312,78.81018368976436,77.1857941396302,78.81018368976436,24324000
2020-07-22,77.8914566040039,77.96644392356801,76.77956651343816,77.49467396310504,18640000
2020-07-23,75.26891326904297,78.05931949471388,74.85733162804239,77.81598954302726,32552000
2020-07-24,75.07970428466797,75.36604433054607,73.91418026972542,74.43710624003472,30880000
2020-07-27,75.98998260498047,76.52482049278846,75.24557270925112,75.2649409000255,24920000
2020-07-28,74.50713348388672,75.80524946511352,74.37404914617177,75.74069640054633,34044000
2020-07-29,75.5837631225586,76.04222701977507,74.5562941759085,74.80410246360779,22130000
2020-07-30,76.05205535888672,76.37087274245455,74.10388519012398,74.34125918255745,33428000
2020-07-31,73.64402770996094,74.93469468226937,72.20735672643626,74.73903506146729,68798000
2020-08-03,73.22142791748047,74.01697860344038,72.78391595891422,73.8267823694175,46604000
2020-08-04,72.75064086914062,73.7731464020745,72.43679435950993,73.32670053776644,38070000
2020-08-05,73.17970275878906,73.61671458049199,72.67565245070443,72.96566759587083,39590000
2020-08-06,74.4952163696289,74.60894009584906,72.80181037519235,73.08735482982684,39908000
2020-08-07,74.21661376953125,75.3267611105131,73.57847890605598,74.49023870030395,31556000
2020-08-10,74.29656219482422,74.69260225535274,73.1533843953107,73.8535944370824,25786000
2020-08-11,73.51292419433594,74.98683884068578,73.39771529466907,74.1148080999226,29088000
2020-08-12,74.81900024414062,75.10534032357577,73.75775819732756,73.77414841622821,28740000
2020-08-13,75.40647888183594,76.34009241770399,74.887781120674,75.00373263620752,29104000
2020-08-14,74.87411499023438,75.57780319699117,74.63326289685403,75.26791971865897,27096000
2020-08-17,75.38314056396484,75.76204787160965,74.88603878818462,75.218760989836,27566000
2020-08-18,77.40032958984375,77.59251114525708,75.66768730796404,75.79034493896614,40542000
2020-08-19,76.85059356689453,78.14920195520233,76.67280933802655,77.13762318096366,33212000
2020-08-20,78.54996490478516,78.75456605084094,76.38726691231699,76.64797973892323,34138000
2020-08-21,78.48392486572266,79.34304363352457,77.86739346777892,78.31557465655982,28930000
2020-08-24,78.87028503417969,80.15995969993732,78.49137769746669,79.15731469195411,28198000
2020-08-25,79.86447143554688,80.03331417326007,78.56585542885654,78.56585542885654,44942000
2020-08-26,82.05746459960938,82.39713539106306,79.63503884299774,79.85354477576797,79868000
2020-08-27,81.16109466552734,82.18757091593535,80.73500961233613,82.12201762062756,37232000
2020-08-28,81.66165924072266,81.7987217645733,80.9833028021912,81.1193726684443,29980000
2020-08-31,81.15364837646484,81.83821090436959,80.96146681070046,81.83449033230153,36468000
2020-09-01,82.47113037109375,82.72042384830421,81.05631278645836,81.2753112601159,36506000
2020-09-02,85.82666778564453,86.06999773421208,82.75021705698761,83.11994036448972,50224000
2020-09-03,81.53404235839844,84.90467580647075,80.20413874830675,84.90467580647075,62156000
2020-09-04,79.01131439208984,81.69643848183921,76.85472372878253,80.66102066120379,52172000
2020-09-08,76.09873962402344,77.66179665496126,75.88122634285476,76.15435876646477,52218000
2020-09-09,77.31888580322266,77.91679155012265,76.28054315583707,77.34719549044677,35494000
2020-09-10,76.08036041259766,78.66571837375648,75.77172722974485,77.50163402685257,32372000
2020-09-11,75.51920318603516,78.22468778948516,74.3591349740814,76.27801038608244,31942000
2020-09-14,75.44768524169922,77.66848767072217,75.27189391194321,76.427233722132,33932000
2020-09-15,76.54815673828125,77.44849721003351,76.0711733800464,76.27800988927446,26622000
2020-09-16,75.52813720703125,77.5691701315766,75.47450338435272,77.2483674306839,26234000
2020-09-17,74.26824951171875,74.90231519251618,73.00042882919834,74.29159590753285,37596000
2020-09-18,72.50333404541016,74.63936654832457,71.36810502194668,74.3914143131961,62078000
2020-09-21,71.07164001464844,71.9257954541272,69.84950408820202,71.51361517760223,57776000
2020-09-22,72.77498626708984,72.97660186440348,71.23899624858848,72.01170827626768,31664000
2020-09-23,70.27955627441406,72.55150718172865,69.90661251749657,72.44325445378254,33148000
2020-09-24,70.92910766601562,71.69481799201958,70.01337722091985,70.07197433077626,29004000
2020-09-25,71.75695037841797,72.00723650932608,70.18669474785692,71.14463971858872,26460000
2020-09-28,72.72830200195312,73.33812724546145,71.97252576543785,73.2095136633885,40158000
2020-09-29,72.96717071533203,73.33133212996597,72.4444947426073,73.01981188532375,19564000
2020-09-30,72.9805679321289,73.98121976338362,72.49787115955114,72.8415125252503,34032000
2020-10-01,73.99811553955078,74.4425761316515,73.45781422510943,73.70909301966492,35590000
2020-10-02,72.42536926269531,73.6559540472513,72.05291805714296,72.60464626204758,25682000
2020-10-05,73.7959976196289,73.90475046640069,72.7158875630726,72.81222840015846,22266000
2020-10-06,72.17806243896484,73.83273938886849,71.93721035186023,73.27754066084998,24908000
2020-10-07,72.51824188232422,72.94879009438718,71.31199611535075,72.71687950056844,34924000
2020-10-08,73.7915267944336,73.99364250506075,72.75660918447879,72.75660918447879,23756000
2020-10-09,75.2460708618164,75.31062391850578,73.96633057163652,74.2270433863395,28706000
2020-10-12,77.92423248291016,79.15133909181249,76.1076691424621,76.625624219311,49652000
2020-10-13,78.04988098144531,78.95965548891367,77.62876681977845,78.64828682700247,32020000
2020-10-14,77.87110137939453,78.84464084494188,76.99956316501067,78.3930271039053,38586000
2020-10-15,77.42664337158203,78.21996625540591,76.72644086637881,76.8317156177969,30800000
2020-10-16,78.1159439086914,78.51919032125396,77.61884965300673,77.76038296054288,28694000
2020-10-19,76.208984375,78.86779152424204,75.88073293035221,78.4859062532082,32142000
2020-10-20,77.26773834228516,78.33890690327483,75.76502132933967,75.83355259656041,44834000
2020-10-21,79.12403869628906,80.38640385786773,78.0474066235884,78.13182799942741,51366000
2020-10-22,80.21754455566406,80.54828138638015,78.7113496149289,79.11111024547071,28672000
2020-10-23,81.4923324584961,81.55986349231203,80.47479011727754,80.75090050890515,27516000
2020-10-26,78.98200225830078,81.3552648110084,78.28924088971746,80.69826185002869,37066000
2020-10-27,79.66780853271484,79.79617962647981,78.60111074389548,79.2412309562141,24580000
2020-10-28,75.31560516357422,77.53690047427607,75.21628634321627,77.45694984685586,36680000
2020-10-29,77.82938385009766,79.14388977996157,75.59467678858971,75.60063273392373,40062000
2020-10-30,80.49961853027344,83.7766921502322,79.67774345172971,83.0372531228352,86582000
2020-11-02,80.74891662597656,82.47411027540336,80.25231497531756,80.85469150454024,50708000
2020-11-03,81.9496841430664,82.52028036640087,80.28160271488179,81.0344463156404,33234000
2020-11-04,86.86207580566406,87.9662748351412,84.721724049789,84.93278125242438,71418000
2020-11-05,87.5692367553711,89.07244618124878,86.93060178048503,88.44474559493369,41316000
2020-11-06,87.4887924194336,88.0191595578896,86.42606524965649,87.10144375982115,33218000
2020-11-09,87.55087280273438,90.28515986313533,87.40288344928055,88.93638807832393,45366000
2020-11-10,86.42805480957031,87.55087192201972,85.28139875696309,85.96621133732644,52722000
2020-11-11,87.03985595703125,87.61144487612894,86.77442234467743,86.9052788650388,25280000
2020-11-12,86.8973388671875,87.81257684893262,86.68678177058656,86.78759335921357,24950000
2020-11-13,88.24710845947266,88.44674633301669,86.63464579717845,87.2842001188238,29998000
2020-11-16,88.46361541748047,89.34210224720016,87.78376619529506,87.98290392040381,24936000
2020-11-17,87.90594482421875,88.64339861156786,87.74951408485073,88.24313778445598,22942000
2020-11-18,86.74536895751953,88.07080174601607,86.71358875951046,87.6615994921091,23470000
2020-11-19,87.5965576171875,87.87813142026519,86.2599553640355,86.3282365755733,24998000
2020-11-20,86.5174331665039,88.09712277002718,86.5010505266861,87.66061104507605,46270000
2020-11-23,86.15342712402344,87.09896008839227,85.30225725984842,86.88542502347123,43232000
2020-11-24,87.84286499023438,87.97794220298789,85.79736134150096,85.93690930234852,31560000
2020-11-25,87.96949768066406,88.32258068192824,87.23005870495021,88.04199957258817,20916000
2020-11-27,89.05011749267578,89.58694076081238,88.01967051390423,88.05195083577004,17698000
2020-11-30,87.43863677978516,88.79559980634644,87.15358490191596,88.45388308870092,36476000
2020-12-01,89.29393005371094,90.62134815547961,87.86719315015274,88.11549394339595,34738000
2020-12-02,90.77629089355469,91.15867625708412,88.8655158618746,89.29393477639073,24440000
2020-12-03,90.71768951416016,91.73224619755354,90.51308838630666,90.58062699052718,24546000
2020-12-04,90.77827453613281,91.03501671650999,90.23201731869553,90.60595371906307,27564000
2020-12-07,90.35566711425781,90.99578730528738,89.67532534581,90.33182817632303,26418000
2020-12-08,90.30948638916016,90.47585126764606,89.19983151302829,89.88985740984829,21926000
2020-12-09,88.60018157958984,91.09014584777552,87.78973343827575,89.98471167795182,30152000
2020-12-10,88.16316986083984,88.4601336020262,86.42456422916642,87.88854470370597,27256000
2020-12-11,88.48299407958984,88.61608599046409,87.40189130640314,87.55385129163841,24414000
2020-12-14,87.40486145019531,89.25867611149724,87.26357823134042,88.14678589327933,32004000
2020-12-15,87.78775024414062,87.96901258243749,86.90280721592279,87.62139292734913,29646000
2020-12-16,87.55087280273438,88.04747445495914,87.20722379257133,88.0415109310898,30270000
2020-12-17,86.80099487304688,87.98708439196274,86.34213697110056,87.82449312778864,32494000
2020-12-18,85.96223449707031,87.1590461990516,85.42640396508894,87.11286109740938,80328000
2020-12-21,86.37739562988281,86.45089776294904,84.37261358419228,85.0931845470445,36568000
2020-12-22,85.58929443359375,86.27981288126546,85.04675775602949,86.132073592424,18734000
2020-12-23,86.0302734375,86.80546328080491,85.66576348918727,85.81822357899378,20676000
2020-12-24,86.35157012939453,86.70664604729721,85.86788063556062,86.16038123324647,6936000
2020-12-28,88.20092010498047,88.9278486626272,86.72328466948211,86.9864829403542,27860000
2020-12-29,87.33832550048828,89.01287093052557,87.20771901944804,88.78195297373625,25988000
2020-12-30,86.38484954833984,87.65491344135812,85.6935808891122,87.50171073870466,26122000
2020-12-31,86.99864196777344,87.34874700149244,86.18123768239506,86.18123768239506,20238000
2021-01-04,85.82467651367188,87.43416094779484,84.81210513504557,87.27971554833394,38038000
2021-01-05,86.45437622070312,86.78958386598626,85.31691166312802,85.6637887203002,22906000
2021-01-06,86.1747817993164,86.80596048792144,84.37260812123313,84.55287777406056,52042000
2021-01-07,88.755126953125,88.8122312894058,86.26218471621473,86.41165925675016,45300000
2021-01-08,89.74634552001953,89.87695199963167,88.07404306013555,88.79138604026096,41012000
2021-01-11,87.73560333251953,89.10597864731983,87.42771274107503,88.69652629181913,24194000
2021-01-12,86.73394775390625,88.29774714914754,85.67916952119752,87.09994287337514,27140000
2021-01-13,87.12379455566406,87.65192634807305,86.30986069409443,86.33817038283914,21882000
2021-01-14,86.41761779785156,88.14728197733925,86.08091743532361,87.0850474222712,23590000
2021-01-15,86.219482421875,87.20325167239845,85.49245537248255,86.31880123511579,26844000
2021-01-19,88.93440246582031,89.84889786069577,86.48118909961785,87.0170272514447,34692000
2021-01-20,93.70375061035156,94.53853772074986,90.65610249871419,90.95058837885334,49806000
2021-01-21,93.91978454589844,96.08546052520303,93.71419074084986,94.25499216619674,41278000
2021-01-22,94.40644073486328,94.89807902432483,93.44849586786925,94.1397644148155,25442000
2021-01-25,94.32450866699219,95.82324737840605,92.74184113332194,95.38077971957671,38546000
2021-01-26,95.21045684814453,95.59582022398403,93.57191990190354,93.80010994241069,26262000
2021-01-27,90.91732788085938,93.8577087603916,89.83523249678757,93.48675031044843,54966000
2021-01-28,92.52234649658203,94.29620299289358,91.50580443786549,91.57035749557768,35462000
2021-01-29,91.16314697265625,92.23282272395863,89.89482602980084,91.68110209084873,32252000
2021-02-01,94.42134857177734,95.46629885336267,91.91748702295025,92.04858603471745,32044000
2021-02-02,95.720458984375,97.12335699570865,95.07388272809686,95.47463603844963,45474000
2021-02-03,102.80001068115234,105.10572703089974,100.23307382376947,102.9455145881989,82364000
2021-02-04,102.41763305664062,103.2211326377597,101.43535658050057,102.74142132961343,37046000
2021-02-05,104.18702697753906,104.41099632063766,102.26666622770678,102.79654085147969,30702000
2021-02-08,103.93424987792969,105.45569096544332,102.89585419269478,104.5798334997149,24838000
2021-02-09,103.46744537353516,104.54109937261362,103.22063733336277,103.22063733336277,17798000
2021-02-10,104.0569076538086,104.70199873644032,102.45338665757791,103.99881065937011,22710000
2021-02-11,104.08224487304688,104.38715749634916,103.16005070399416,104.26201442684354,18914000
2021-02-12,104.49044036865234,104.72434385194158,103.44857417935044,103.80214974089506,17114000
2021-02-16,105.3739013671875,106.90244264335044,104.50286319697666,104.50286319697666,22676000
2021-02-17,105.69222259521484,105.95790629651489,104.23271264976394,104.28634647663638,21418000
2021-02-18,105.1405029296875,105.91197226654648,104.47058778252092,104.80231732410832,22432000
2021-02-19,104.34294128417969,105.8024509919462,104.15770835335391,105.24328168679479,29148000
2021-02-22,102.54228210449219,103.86025872703895,102.40621222539535,102.64755686254156,27350000
2021-02-23,102.8392333984375,103.392946884444,99.42062681034294,100.56231941239332,33348000
2021-02-24,104.0464859008789,104.32508172701243,101.21387272735569,101.39761291100596,24966000
2021-02-25,100.87767028808594,104.03208635193012,100.37759056353809,102.66990237188517,36568000
2021-02-26,101.15079498291016,102.84668609907402,100.1178627539614,101.8291514293757,41670000
2021-03-01,103.36811065673828,103.61690397398473,101.60964437037505,102.12709931046965,28090000
2021-03-02,103.08654022216797,104.50334292658513,102.85910040073246,103.10392309574361,22692000
2021-03-03,100.6467514038086,103.71614744480857,99.81692747469612,102.65798194014774,29684000
2021-03-04,101.75814056396484,103.75199578296944,100.32693280311365,100.4808856718216,42360000
2021-03-05,104.71044921875,105.18569737500091,101.62530683410023,102.95148242672272,43904000
2021-03-08,100.52061462402344,105.71704868302214,100.3934786674873,104.34246029802235,32948000
2021-03-09,101.93741607666016,103.19580287718115,101.69557133158327,102.7965347526403,33946000
2021-03-10,102.0531234741211,103.04483391737877,100.9774842066455,102.8839324499317,25372000
2021-03-11,105.01982879638672,105.56261554735316,102.91473520665973,102.99816391948156,24782000
2021-03-12,102.39527893066406,103.80264769910053,101.68166418139225,103.54143476958741,34516000
2021-03-15,102.62223052978516,102.65053263968963,101.48103793116822,102.41415129605637,25962000
2021-03-16,103.91488647460938,105.45633991461571,102.79654011995008,103.24298602763477,29832000
2021-03-17,103.84337615966797,104.77201879784445,102.00197340640412,103.09598826972228,25980000
2021-03-18,101.1190185546875,103.06967432851934,100.98642676236462,102.34960344904361,27228000
2021-03-19,101.46565246582031,101.95728324824415,100.19832408883477,101.4085405483245,46298000
2021-03-22,101.23670959472656,102.20011797996682,100.6149648926867,101.3981111882897,39096000
2021-03-23,101.9503173828125,102.91083858808317,101.26798277169212,101.88774206971343,27340000
2021-03-24,101.55801391601562,103.20424957414686,101.38395782876545,102.56661476222142,23080000
2021-03-25,101.52324676513672,102.2438101079927,99.85317231472266,101.54559292778008,28378000
2021-03-26,101.08573913574219,101.8524951893837,100.0165559083559,101.25011869726772,29870000
2021-03-29,102.09880828857422,102.22196603304431,100.09601163763863,100.7048441790118,24596000
2021-03-30,102.07843780517578,102.83525961550828,101.50684892288055,102.18222734967675,20732000
2021-03-31,102.72850036621094,103.9549553773567,102.13828584684074,102.25623024270668,29198000
2021-04-01,106.16100311279297,106.41874552428902,104.13188971976611,104.18453088318891,33980000
2021-04-05,110.52116394042969,111.10517244553472,106.84979327204692,106.91534656158078,43298000
2021-04-06,110.48145294189453,111.12256584129652,109.98732915713552,110.36971454182618,27060000
2021-04-07,111.719482421875,111.98367335089904,110.51025860275394,110.54998764451138,25798000
2021-04-08,112.50212097167969,113.42405745735331,112.11675762816488,113.12386565664774,27166000
2021-04-09,113.51717376708984,113.67410461282402,111.91980568049868,112.0680905535152,20888000
2021-04-12,111.97325134277344,112.99277149287661,111.16254546875925,112.54235492412799,31318000
2021-04-13,112.59300231933594,113.08661840783515,112.03779598848432,112.30497245933866,23310000
2021-04-14,111.9757080078125,113.12534188362673,111.69513447885198,112.98480884913563,20220000
